0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,16
8,20
9,24
10,33
11,37
12,40
13,47
14,47
15,50
16,50
17,59
18,65
19,74
20,75
21,77
22,80
23,84
24,85
25,89
26,90
27,97
28,101
29,104
30,105
31,119
32,122
33,125
34,137
35,142
36,145
37,147
38,153
39,157
40,163
41,167
42,172
43,176
44,182
45,190
46,197
47,203
48,205
