0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,3
9,4
10,4
11,4
12,7
13,7
14,10
15,16
16,18
17,26
18,29
19,36
20,46
21,50
22,50
23,62
24,69
25,70
26,74
27,84
28,85
29,88
30,89
31,94
32,97
33,100
34,102
35,103
36,113
37,116
38,129
39,139
40,154
41,160
42,172
43,179
44,184
45,185
46,196
47,205
48,213
