0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1432
12,4465
13,6585
14,8238
15,9198
16,11719
17,13938
18,15448
19,16462
20,17043
21,18156
22,18845
23,19192
24,19404
25,19511
26,19585
27,19671
28,19813
29,19943
30,20020
31,20090
32,20121
33,20153
34,20211
35,20255
36,20276
37,20287
38,20301
39,20314
40,20323
41,20334
42,20349
43,20355
44,20366
45,20377
46,20391
47,20407
48,20413
49,20430
50,20443
51,20447
52,20449
53,20455
54,20466
55,20469
56,20472
57,20475
58,20488
59,20495
60,20502
61,20511
62,20511
63,20517
64,20517
65,20521
66,20524
67,20537
68,20541
69,20543
70,20546
71,20553
72,20559
73,20566
74,20566
75,20566
76,20567
77,20574
78,20583
79,20589
80,20591
81,20592
82,20595
83,20601
84,20601
85,20601
86,20601
87,20608
88,20608
89,20612
90,20618
91,20621
92,20627
93,20630
94,20638
95,20638
96,20638
97,20639
98,20639
99,20642
100,20651
101,20654
102,20654
103,20654
104,20656
105,20659
106,20660
107,20660
108,20660
109,20661
110,20662
111,20666
112,20666
113,20666
114,20666
115,20666
116,20669
117,20669
118,20675
119,20679
120,20680
121,20684
122,20685
123,20685
124,20685
125,20685
126,20685
127,20687
128,20690
129,20694
130,20698
131,20698
132,20698
133,20698
134,20701
135,20701
136,20707
137,20708
138,20708
139,20711
140,20711
141,20711
142,20711
143,20711
144,20711
145,20713
146,20713
147,20716
148,20716
149,20719
150,20719
151,20719
152,20719
153,20719
154,20719
155,20722
156,20725
157,20729
158,20729
159,20729
160,20729
161,20729
162,20729
163,20729
164,20735
165,20735
166,20735
167,20735
168,20738
169,20741
170,20747
171,20750
172,20750
173,20750
174,20753
175,20753
176,20756
177,20756
178,20756
179,20758
180,20759
181,20762
182,20762
183,20762
184,20762
185,20762
186,20765
187,20766
188,20766
189,20766
190,20769
191,20769
192,20770
193,20770
194,20770
195,20774
196,20777
197,20780
198,20786
199,20795
200,20795
201,20795
202,20795
203,20795
204,20795
205,20795
206,20795
207,20795
208,20796
209,20796
210,20796
211,20797
212,20797
213,20797
214,20797
215,20797
216,20798
217,20798
218,20799
219,20805
220,20805
221,20805
222,20805
223,20805
224,20805
225,20805
226,20808
227,20808
228,20808
229,20808
230,20811
231,20816
232,20817
233,20817
234,20821
235,20821
236,20821
237,20821
238,20821
239,20824
240,20825
241,20829
242,20832
243,20835
244,20836
245,20837
246,20837
247,20840
248,20843
249,20843
250,20843
251,20843
252,20843
253,20843
254,20844
255,20845
256,20845
257,20845
258,20846
259,20846
260,20846
261,20847
262,20847
263,20847
264,20847
265,20848
266,20848
267,20848
268,20848
269,20848
270,20848
271,20849
272,20852
273,20852
274,20852
275,20852
276,20855
277,20858
278,20859
279,20859
280,20859
281,20859
282,20860
283,20860
284,20863
285,20863
286,20864
287,20864
288,20864
289,20864
290,20865
291,20865
292,20865
293,20865
294,20865
295,20865
296,20865
297,20868
298,20868
