0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,84
8,182
9,288
10,395
11,507
12,634
13,800
14,963
15,1185
16,1453
17,1757
18,2138
19,2553
20,3106
21,3912
22,4921
23,5000
24,5000
25,5000
26,5000
27,5000
28,5000
29,5000
30,5000
31,5000
32,5000
33,5000
34,5000
35,5000
36,5000
37,5000
38,5000
39,5000
40,5000
41,5000
42,5000
43,5000
44,5000
45,5000
46,5000
47,5000
48,5000
