0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,1
11,3
12,4
13,4
14,4
15,4
16,7
17,7
18,10
19,12
20,12
21,16
22,18
23,18
24,23
25,24
26,28
27,29
28,30
29,33
30,34
31,34
32,35
33,36
34,38
35,43
36,48
37,48
38,49
39,60
40,61
41,64
42,67
43,73
44,76
45,76
46,80
47,80
48,81
