num_agent: 1000 algorithm: SCUBF trans_suc_rate: 0.75 num_episode: 30 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,569.1,33
1,1209.1,65
2,1857.8,93
3,2496.3,136
4,3137.5,178
5,3781.8,227
6,4433.7,264
7,5084.2,300
8,5745.1,320
9,6402.1,346
10,7046.8,386
11,7682.0,436
12,8342.8,455
13,8993.2,486
14,9630.7,536
15,10267.1,576
16,10927.8,613
17,11584.2,642
18,12245.9,669
19,12900.6,698
20,13551.0,735
21,14208.3,760
22,14869.8,788
23,15519.5,823
24,16154.4,871
25,16813.1,891
26,17459.7,938
27,18103.2,989
28,18760.2,1015
