num_agent: 1000 algorithm: SCPRO trans_suc_rate: 0.75 num_episode: 30 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,394.7,0
1,930.7,13
2,1511.5,42
3,2088.6,55
4,2673.5,56
5,3260.9,58
6,3857.2,63
7,4445.4,72
8,5033.0,81
9,5604.1,98
10,6180.1,109
11,6758.8,113
12,7330.8,116
13,7904.9,134
14,8471.5,137
15,9042.8,151
16,9620.1,155
17,10208.7,158
18,10784.1,162
19,11352.8,179
20,11935.2,195
21,12521.9,204
22,13102.8,220
23,13686.5,223
24,14276.2,229
25,14864.7,233
26,15453.6,233
27,16038.2,248
28,16630.1,252
