0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,6
9,12
10,28
11,43
12,66
13,86
14,120
15,135
16,166
17,208
18,259
19,295
20,350
21,395
22,450
23,489
24,537
25,599
26,660
27,711
28,770
29,816
30,864
31,928
32,983
33,1060
34,1134
35,1192
36,1248
37,1356
38,1409
39,1477
40,1567
41,1620
42,1684
43,1746
44,1855
45,1975
46,2057
47,2145
48,2230
49,2307
50,2380
51,2438
52,2508
53,2583
54,2657
55,2737
56,2813
57,2857
58,2925
59,2995
60,3062
61,3142
62,3212
63,3266
64,3328
65,3402
66,3473
67,3535
68,3637
69,3701
70,3757
71,3832
72,3897
73,3957
74,4015
75,4112
76,4175
77,4230
78,4289
79,4346
80,4409
81,4484
82,4545
83,4610
84,4700
85,4792
86,4863
87,4924
88,4983
89,5039
90,5105
91,5170
92,5237
93,5300
94,5386
95,5445
96,5488
97,5542
98,5589
99,5665
100,5726
101,5762
102,5875
103,5925
104,5989
105,6047
106,6099
107,6165
108,6227
109,6282
110,6335
111,6389
112,6453
113,6504
114,6573
115,6618
116,6664
117,6707
118,6773
119,6812
120,6873
121,6923
122,6984
123,7025
124,7062
125,7117
126,7154
127,7207
128,7246
129,7293
130,7335
131,7376
132,7423
133,7447
134,7500
135,7536
136,7575
137,7614
138,7646
139,7691
140,7721
141,7751
142,7810
143,7843
144,7896
145,7926
146,7948
147,8006
148,8055
149,8092
150,8132
151,8166
152,8200
153,8251
154,8318
155,8334
156,8374
157,8416
158,8460
159,8499
160,8538
161,8579
162,8624
163,8655
164,8697
165,8735
166,8771
167,8826
168,8859
169,8889
170,8929
171,8975
172,9031
173,9080
174,9106
175,9139
176,9169
177,9203
178,9232
179,9274
180,9308
181,9334
182,9365
183,9394
184,9439
185,9462
186,9506
187,9550
188,9603
189,9636
190,9677
191,9721
192,9759
193,9788
194,9821
195,9858
196,9890
197,9924
198,9952
