0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,21
8,44
9,68
10,76
11,115
12,136
13,161
14,179
15,191
16,233
17,255
18,273
19,285
20,317
21,356
22,386
23,430
24,460
25,483
26,512
27,539
28,570
29,600
30,635
31,665
32,713
33,765
34,798
35,830
36,867
37,899
38,931
39,975
40,1017
41,1045
42,1069
43,1112
44,1154
45,1191
46,1214
47,1243
48,1279
49,1330
50,1367
51,1425
52,1462
53,1489
54,1546
55,1585
56,1633
57,1671
58,1712
59,1760
60,1798
61,1843
62,1898
63,1944
64,1989
65,2070
66,2154
67,2226
68,2290
69,2339
70,2401
71,2448
72,2516
73,2598
74,2671
75,2740
76,2824
77,2886
78,2975
79,3064
80,3132
81,3239
82,3354
83,3459
84,3560
85,3638
86,3723
87,3819
88,3961
89,4070
90,4186
91,4324
92,4508
93,4664
94,4862
95,5037
96,5232
97,5416
98,5660
99,5897
100,6175
101,6477
102,6831
103,7220
104,7682
105,8331
106,9102
107,9909
108,10828
109,12360
110,14722
111,15000
112,15000
113,15000
114,15000
115,15000
116,15000
117,15000
118,15000
119,15000
120,15000
121,15000
122,15000
123,15000
124,15000
125,15000
126,15000
127,15000
128,15000
129,15000
130,15000
131,15000
132,15000
133,15000
134,15000
135,15000
136,15000
137,15000
138,15000
139,15000
140,15000
141,15000
142,15000
143,15000
144,15000
145,15000
146,15000
147,15000
148,15000
149,15000
150,15000
151,15000
152,15000
153,15000
154,15000
155,15000
156,15000
157,15000
158,15000
159,15000
160,15000
161,15000
162,15000
163,15000
164,15000
165,15000
166,15000
167,15000
168,15000
169,15000
170,15000
171,15000
172,15000
173,15000
174,15000
175,15000
176,15000
177,15000
178,15000
179,15000
180,15000
181,15000
182,15000
183,15000
184,15000
185,15000
186,15000
187,15000
188,15000
189,15000
190,15000
191,15000
192,15000
193,15000
194,15000
195,15000
196,15000
197,15000
198,15000
