0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,3
9,6
10,6
11,6
12,6
13,9
14,9
15,13
16,20
17,27
18,27
19,27
20,27
21,27
22,30
23,30
24,30
25,37
26,37
27,37
28,43
29,43
30,46
31,49
32,58
33,59
34,69
35,75
36,78
37,84
38,87
39,90
40,94
41,97
42,106
43,106
44,112
45,116
46,125
47,129
48,135
