0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,8
12,18
13,22
14,45
15,62
16,80
17,114
18,146
19,158
20,208
21,258
22,333
23,404
24,482
25,552
26,625
27,754
28,843
29,921
30,1038
31,1138
32,1252
33,1342
34,1439
35,1581
36,1763
37,1902
38,2070
39,2227
40,2405
41,2591
42,2806
43,3044
44,3248
45,3478
46,3692
47,3952
48,4182
49,4490
50,4845
51,5202
52,5631
53,6060
54,6639
55,7292
56,8385
57,9497
58,10388
59,10947
60,11609
61,12739
62,13806
63,14252
64,14532
65,14876
66,15126
67,15381
68,15554
69,15816
70,15995
71,16142
72,16310
73,16452
74,16579
75,16722
76,16800
77,16902
78,16971
79,17057
80,17131
81,17192
82,17233
83,17285
84,17332
85,17370
86,17425
87,17492
88,17528
89,17580
90,17626
91,17666
92,17712
93,17770
94,17813
95,17864
96,17916
97,17980
98,18047
99,18093
100,18141
101,18214
102,18264
103,18343
104,18383
105,18443
106,18493
107,18573
108,18621
109,18703
110,18776
111,18838
112,18933
113,19006
114,19098
115,19150
116,19241
117,19310
118,19390
119,19476
120,19570
121,19682
122,19768
123,19900
124,20042
125,20143
126,20269
127,20410
128,20538
129,20697
130,20883
131,21046
132,21237
133,21433
134,21708
135,22076
136,22480
137,22985
138,23898
139,24559
140,24646
141,24761
142,24909
143,25059
144,25200
145,25358
146,25580
147,25920
148,26471
149,26528
150,26626
151,26688
152,26767
153,26846
154,26899
155,26981
156,27035
157,27106
158,27187
159,27275
160,27373
161,27447
162,27552
163,27666
164,27744
165,27855
166,27981
167,28092
168,28230
169,28386
170,28560
171,28766
172,28980
173,29186
174,29470
175,29805
176,30250
177,30942
178,31901
179,32027
180,32132
181,32280
182,32385
183,32506
184,32647
185,32902
186,33181
187,33697
188,33981
189,34050
190,34109
191,34167
192,34243
193,34317
194,34398
195,34476
196,34557
197,34646
198,34747
199,34895
200,35031
201,35143
202,35304
203,35456
204,35691
205,35950
206,36231
207,36672
208,37470
209,38038
210,38092
211,38170
212,38270
213,38394
214,38519
215,38661
216,38867
217,39212
218,39851
219,39872
220,39880
221,39880
222,39885
223,39886
224,39896
225,39911
226,39917
227,39934
228,39946
229,39952
230,39955
231,39963
232,39972
233,39975
234,39985
235,39988
236,39994
237,40002
238,40009
239,40014
240,40022
241,40035
242,40044
243,40045
244,40050
245,40058
246,40063
247,40077
248,40082
249,40086
250,40092
251,40097
252,40098
253,40110
254,40122
255,40126
256,40137
257,40143
258,40150
259,40161
260,40163
261,40163
262,40177
263,40189
264,40193
265,40199
266,40208
267,40215
268,40227
269,40250
270,40258
271,40269
272,40277
273,40290
274,40294
275,40312
276,40325
277,40336
278,40345
279,40363
280,40373
281,40392
282,40404
283,40409
284,40418
285,40437
286,40445
287,40458
288,40466
289,40476
290,40488
291,40496
292,40508
293,40515
294,40525
295,40532
296,40539
297,40550
298,40567
