0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1566
12,4414
13,6841
14,7534
15,8555
16,11099
17,13047
18,15150
19,17059
20,19223
21,21912
22,25096
23,26911
24,27830
25,28728
26,29328
27,30057
28,30518
29,31187
30,31206
31,31212
32,31226
33,31251
34,31266
35,31273
36,31283
37,31297
38,31311
39,31318
40,31330
41,31343
42,31353
43,31362
44,31368
45,31370
46,31385
47,31386
48,31392
49,31404
50,31411
51,31423
52,31427
53,31429
54,31438
55,31447
56,31449
57,31455
58,31456
59,31467
60,31477
61,31477
62,31485
63,31491
64,31491
65,31497
66,31507
67,31514
68,31518
69,31523
70,31523
71,31533
72,31548
73,31555
74,31560
75,31565
76,31571
77,31583
78,31586
79,31586
80,31590
81,31599
82,31606
83,31612
84,31616
85,31624
86,31626
87,31627
88,31641
89,31644
90,31648
91,31655
92,31661
93,31667
94,31671
95,31674
96,31675
97,31676
98,31676
99,31686
100,31689
101,31695
102,31697
103,31698
104,31711
105,31711
106,31722
107,31722
108,31729
109,31735
110,31738
111,31742
112,31743
113,31743
114,31743
115,31746
116,31749
117,31753
118,31754
119,31762
120,31764
121,31776
122,31776
123,31780
124,31781
125,31785
126,31786
127,31786
128,31787
129,31788
130,31791
131,31795
132,31799
133,31806
134,31813
135,31817
136,31820
137,31823
138,31830
139,31833
140,31833
141,31834
142,31837
143,31838
144,31842
145,31842
146,31848
147,31848
148,31848
149,31848
150,31854
151,31854
152,31858
153,31858
154,31862
155,31862
156,31862
157,31862
158,31862
159,31863
160,31863
161,31863
162,31867
163,31873
164,31873
165,31874
166,31874
167,31877
168,31877
169,31877
170,31877
171,31877
172,31880
173,31883
174,31883
175,31883
176,31883
177,31883
178,31883
179,31883
180,31889
181,31889
182,31892
183,31892
184,31893
185,31903
186,31909
187,31912
188,31912
189,31912
190,31921
191,31924
192,31924
193,31927
194,31927
195,31927
196,31937
197,31940
198,31942
199,31945
200,31945
201,31945
202,31945
203,31945
204,31945
205,31945
206,31949
207,31950
208,31951
209,31951
210,31958
211,31964
212,31964
213,31965
214,31965
215,31965
216,31968
217,31971
218,31971
219,31971
220,31971
221,31971
222,31971
223,31971
224,31971
225,31977
226,31977
227,31977
228,31981
229,31984
230,31987
231,31987
232,31993
233,31993
234,31994
235,31994
236,31997
237,31997
238,31998
239,32001
240,32001
241,32001
242,32005
243,32005
244,32005
245,32008
246,32008
247,32008
248,32008
249,32008
250,32008
251,32008
252,32008
253,32009
254,32009
255,32009
256,32009
257,32009
258,32010
259,32010
260,32011
261,32011
262,32011
263,32011
264,32014
265,32014
266,32017
267,32017
268,32018
269,32019
270,32019
271,32019
272,32019
273,32019
274,32019
275,32019
276,32019
277,32019
278,32019
279,32019
280,32019
281,32019
282,32023
283,32023
284,32023
285,32023
286,32026
287,32026
288,32026
289,32026
290,32030
291,32031
292,32031
293,32031
294,32031
295,32031
296,32037
297,32037
298,32037
