num_agent: 100 algorithm: SAFE trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,29.3,0
1,58.1,0
2,95.1,0
3,138.2,0
4,179.7,0
5,211.9,0
6,243.2,0
7,277.8,2
8,315.3,2
9,358.5,2
10,396.9,2
11,426.9,2
12,462.3,2
13,497.7,3
14,533.1,3
15,568.8,3
16,602.2,3
17,641.1,3
18,678.0,3
19,717.6,4
20,758.3,4
21,791.7,4
22,827.1,4
23,857.7,4
24,893.9,4
25,923.7,4
26,952.2,4
27,979.9,5
28,1009.0,8
29,1037.4,8
