num_agent: 100 algorithm: SCUBF trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,51.1,9
1,110.6,21
2,172.4,29
3,231.0,42
4,292.3,51
5,355.9,58
6,418.5,66
7,476.8,81
8,537.1,91
9,599.7,99
10,660.4,110
11,719.2,122
12,779.2,134
13,841.9,144
14,901.4,160
15,963.3,168
16,1027.3,178
17,1086.9,188
18,1144.3,202
19,1202.2,219
20,1264.8,226
21,1325.1,236
22,1387.8,243
23,1450.2,250
24,1514.5,254
25,1572.2,267
26,1629.6,285
27,1689.9,295
28,1750.8,307
29,1808.3,324
