num_agent: 100 algorithm: SCPRO trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,43.9,4
1,101.6,7
2,155.6,16
3,214.5,23
4,269.9,33
5,322.0,42
6,374.5,50
7,427.8,55
8,484.3,59
9,542.7,64
10,600.1,72
11,656.0,78
12,711.4,79
13,758.6,89
14,815.9,90
15,870.5,99
16,929.0,106
17,985.6,114
18,1043.6,121
19,1099.8,131
20,1152.5,133
21,1208.9,139
22,1267.4,146
23,1317.2,153
24,1369.9,154
25,1422.4,161
26,1474.4,174
27,1527.1,183
28,1580.2,192
29,1638.6,199
