num_agent: 100 algorithm: SCUBF trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,54.4,6
1,113.4,13
2,168.2,25
3,223.2,36
4,281.4,47
5,345.9,52
6,407.7,64
7,468.3,73
8,533.1,78
9,592.2,90
10,655.0,99
11,715.6,108
12,780.4,112
13,845.8,116
14,907.8,127
15,968.3,138
16,1025.5,151
17,1088.0,158
18,1149.0,170
19,1205.5,187
20,1267.1,196
21,1326.3,206
22,1386.6,218
23,1447.3,229
24,1508.2,238
25,1570.8,246
26,1635.2,252
27,1697.7,263
28,1759.3,271
29,1821.6,277
