num_agent: 100 algorithm: SCPHI trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,48.6,3
1,96.8,3
2,141.2,4
3,192.7,6
4,244.8,12
5,290.8,13
6,340.4,13
7,387.9,15
8,436.2,18
9,482.6,18
10,531.0,20
11,576.3,20
12,626.0,22
13,670.1,25
14,719.8,27
15,758.6,28
16,807.4,28
17,853.9,28
18,897.2,28
19,948.2,28
20,997.7,29
21,1046.6,29
22,1097.2,31
23,1147.0,33
24,1196.2,36
25,1243.8,36
26,1290.2,36
27,1334.8,38
28,1381.5,38
29,1424.7,38
