num_agent: 100 algorithm: SCPRO trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,39.6,0
1,93.1,5
2,147.4,21
3,196.8,32
4,250.6,36
5,307.9,38
6,362.6,45
7,424.0,48
8,473.1,57
9,526.3,64
10,579.5,69
11,636.2,72
12,689.9,73
13,746.0,77
14,795.4,88
15,849.9,97
16,904.3,102
17,959.4,112
18,1011.9,123
19,1065.1,128
20,1123.6,131
21,1178.2,134
22,1238.4,139
23,1295.3,142
24,1346.9,144
25,1399.2,153
26,1449.5,160
27,1506.4,167
28,1560.9,172
29,1615.5,179
