num_agent: 100 algorithm: SCBF trans_suc_rate: 0.75 num_episode: 31 num_state: 11 rewards: [0, 1, 0.9, 0.8, 0.7, 0.6, 0.5, 0.4, 0.3, 0.2, 0.1] density: [1.0, 0.2, 0.1, 0.1, 0.2, 0.05, 0.05, 0.2, 0.1, 0.0, 0.0] drop_ratio: 0.0 add_ratio: 1.0
0,54.6,5
1,112.2,15
2,168.7,28
3,232.5,33
4,291.5,43
5,352.0,51
6,411.9,61
7,475.8,66
8,539.7,73
9,601.9,81
10,663.2,90
11,722.9,102
12,785.8,109
13,845.4,120
14,907.3,131
15,965.7,145
16,1025.6,155
17,1085.6,166
18,1147.8,175
19,1202.2,191
20,1258.6,207
21,1318.5,216
22,1378.7,227
23,1440.0,237
24,1503.6,244
25,1566.4,254
26,1628.0,262
27,1689.0,273
28,1747.7,284
29,1809.1,292
