0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,0
10,0
11,1644
12,5210
13,8323
14,10953
15,12773
16,16569
17,20337
18,23278
19,24816
20,25612
21,27796
22,28298
23,28570
24,28666
25,28675
26,28686
27,28692
28,28699
29,28709
30,28714
31,28720
32,28725
33,28735
34,28740
35,28746
36,28753
37,28756
38,28761
39,28765
40,28767
41,28773
42,28777
43,28782
44,28790
45,28792
46,28794
47,28799
48,28802
49,28805
50,28806
51,28809
52,28813
53,28819
54,28824
55,28829
56,28831
57,28832
58,28838
59,28839
60,28842
61,28846
62,28849
63,28851
64,28853
65,28853
66,28855
67,28856
68,28860
69,28861
70,28862
71,28862
72,28864
73,28867
74,28868
75,28868
76,28871
77,28874
78,28876
79,28878
80,28878
81,28879
82,28879
83,28880
84,28883
85,28884
86,28886
87,28887
88,28891
89,28892
90,28893
91,28895
92,28897
93,28899
94,28901
95,28902
96,28906
97,28907
98,28908
99,28909
100,28916
101,28919
102,28924
103,28925
104,28927
105,28928
106,28928
107,28928
108,28930
109,28930
110,28932
111,28932
112,28933
113,28933
114,28935
115,28935
116,28935
117,28938
118,28940
119,28940
120,28943
121,28946
122,28949
123,28949
124,28949
125,28952
126,28953
127,28953
128,28954
129,28955
130,28955
131,28955
132,28956
133,28957
134,28958
135,28959
136,28962
137,28964
138,28965
139,28965
140,28967
141,28968
142,28968
143,28969
144,28971
145,28974
146,28978
147,28980
148,28980
149,28981
150,28982
151,28983
152,28986
153,28987
154,28988
155,28988
156,28990
157,28990
158,28991
159,28994
160,29000
161,29001
162,29001
163,29001
164,29002
165,29003
166,29004
167,29008
168,29011
169,29012
170,29012
171,29013
172,29013
173,29014
174,29014
175,29014
176,29014
177,29014
178,29015
179,29015
180,29016
181,29016
182,29016
183,29020
184,29021
185,29021
186,29022
187,29022
188,29022
189,29022
190,29023
191,29023
192,29023
193,29023
194,29023
195,29023
196,29025
197,29025
198,29028
199,29031
200,29031
201,29031
202,29031
203,29031
204,29031
205,29032
206,29032
207,29032
208,29032
209,29036
210,29039
211,29039
212,29040
213,29040
214,29043
215,29043
216,29043
217,29043
218,29043
219,29044
220,29044
221,29045
222,29046
223,29046
224,29046
225,29046
226,29046
227,29049
228,29050
229,29050
230,29050
231,29050
232,29050
233,29050
234,29051
235,29051
236,29052
237,29052
238,29052
239,29052
240,29052
241,29052
242,29054
243,29055
244,29055
245,29055
246,29055
247,29055
248,29055
249,29055
250,29055
251,29055
252,29055
253,29055
254,29055
255,29055
256,29055
257,29055
258,29056
259,29058
260,29058
261,29058
262,29058
263,29058
264,29058
265,29058
266,29058
267,29058
268,29058
269,29059
270,29059
271,29059
272,29059
273,29059
274,29059
275,29059
276,29059
277,29059
278,29059
279,29060
280,29060
281,29060
282,29060
283,29060
284,29063
285,29063
286,29063
287,29063
288,29063
289,29063
290,29063
291,29063
292,29063
293,29063
294,29066
295,29066
296,29066
297,29066
298,29066
