0,0
1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
9,3
10,3
11,4
12,7
13,16
14,28
15,31
16,40
17,55
18,64
19,70
20,83
21,92
22,104
23,123
24,130
25,145
26,151
27,163
28,167
29,180
30,204
31,222
32,246
33,252
34,273
35,286
36,304
37,308
38,332
39,347
40,362
41,380
42,389
43,399
44,411
45,426
46,443
47,461
48,477
49,486
50,495
51,501
52,516
53,535
54,535
55,544
56,556
57,574
58,574
59,583
60,590
61,605
62,611
63,629
64,635
65,641
66,647
67,653
68,659
69,671
70,684
71,693
72,699
73,709
74,712
75,719
76,732
77,738
78,751
79,760
80,769
81,777
82,784
83,787
84,805
85,817
86,817
87,826
88,835
89,853
90,859
91,866
92,872
93,876
94,882
95,894
96,895
97,895
98,901
99,916
100,931
101,940
102,950
103,963
104,967
105,970
106,976
107,991
108,991
109,1006
110,1016
111,1044
112,1096
113,1167
114,1323
115,1469
116,1806
117,2000
118,2000
119,2000
120,2000
121,2000
122,2000
123,2000
124,2000
125,2000
126,2000
127,2000
128,2000
129,2000
130,2000
131,2000
132,2000
133,2000
134,2000
135,2000
136,2000
137,2000
138,2000
139,2000
140,2000
141,2000
142,2000
143,2000
144,2000
145,2000
146,2000
147,2000
148,2000
149,2000
150,2000
151,2000
152,2000
153,2000
154,2000
155,2000
156,2000
157,2000
158,2000
159,2000
160,2000
161,2000
162,2000
163,2000
164,2000
165,2000
166,2000
167,2000
168,2000
169,2000
170,2000
171,2000
172,2000
173,2000
174,2000
175,2000
176,2000
177,2000
178,2000
179,2000
180,2000
181,2000
182,2000
183,2000
184,2000
185,2000
186,2000
187,2000
188,2000
189,2000
190,2000
191,2000
192,2000
193,2000
194,2000
195,2000
196,2000
197,2000
198,2000
